BugID,File1,File2,File3,File4,File5,File6,File7,File8,File9,File10
324804,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\ajde\testsrc\org\aspectj\ajde\5765d53 GenericsTest.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\asm\src\org\aspectj\asm\internal\df7fff4 FullPathHandleProvider.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\b133299 AjIncrementalImageBuilder.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\b133299 AjBatchImageBuilder.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\asm\src\org\aspectj\asm\728ecb8 AsmManager.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\asm\src\org\aspectj\asm\df7fff4 IElementHandleProvider.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\asm\src\org\aspectj\asm\internal\df7fff4 ProgramElement.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\asm\src\org\aspectj\asm\internal\6249672 AspectJElementHierarchy.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\asm\src\org\aspectj\asm\internal\426d89b ProgramElement.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\asm\src\org\aspectj\asm\internal\f1deb9c ProgramElement.java
324190,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\b133299 AjIncrementalImageBuilder.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\b133299 AjBatchImageBuilder.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\5c49c0b AjBuildManager.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\c732808 AjBuildManager.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\1b663a9 AjBuildManager.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\03c43f5 AjBuildManager.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\14a6eac AjBuildManager.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\b2cd5fa AjBuildManager.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\ajc\d5ea336 AjdtCommand.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\ajc\a26cac9 AjdtCommand.java
318899,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs151\pr123901\693945f B.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs153\pr155972\090de7e InitializerTest.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs153\pr155972\090de7e ConstructorTest.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\522911e TypePatternMatcher.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\a39f595 ShadowMatch.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\patterns\fbc0aa3 ArgsPointcut.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs151\pr132926\2fb86fe AffectedType.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\bug70619\75852d7 Conflict.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\952dda9 GenericsTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\patterns\797b6a6 AnnotationPatternList.java
324135,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\b133299 AjIncrementalImageBuilder.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\b133299 AjBatchImageBuilder.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\b133299 EclipseSourceContext.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\e460b1e IStateListener.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\testsrc\6ea8300 EajcModuleTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\41c6f6d AjState.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\1a4c02c AjState.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\f236927 AjBuildManager.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\c509c6f AjBuildManager.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\f1deb9c AjBuildManager.java
320468,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\patterns\797b6a6 ModifiersPattern.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.matcher\src\org\aspectj\weaver\patterns\e0e1330 ModifiersPattern.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\loadtime\src\org\aspectj\weaver\loadtime\03b20bc IWeavingContext.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs172\pr394535\46f9079 Bug.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\java5\reflection\522911e ReflectOnAjcCompiledPointcuts.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\testsrc\org\aspectj\weaver\patterns\797b6a6 ModifiersPatternTestCase.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\97cd71a PointcutParser.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\testsrc\org\aspectj\weaver\patterns\a39f595 ArgsTestCase.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\7746fcb CflowBindingOrig.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\b954b26 PointcutParser.java
323634,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\patterns\451fea8 PerFromSuper.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\patterns\a39f595 PerFromSuper.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\patterns\7b40e7e PerFromSuper.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\patterns\4feb835 PerFromSuper.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\patterns\797b6a6 PerFromSuper.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\1535ee7 PerObjectInterfaceTypeMunger.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\compiler\lookup\2d21db0 EclipseSourceType.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\testsrc\org\aspectj\weaver\bcel\b166a7e NonstaticWeaveTestCase.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\16a0abd CrosscuttingMembers.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\patterns\797b6a6 PerClause.java
323417,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc170\f37c56e Ajc170Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\53284da TypeFactory.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.matcher\src\org\aspectj\weaver\4af4b1e BoundedReferenceType.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\bcel\2c9ea11 BcelGenericSignatureToTypeXConverter.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\24a785f TypeFactory.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\reflect\a39f595 ReflectionWorld.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\reflect\522911e ReflectionWorld.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver5\java5-src\org\aspectj\weaver\reflect\167b801 JavaLangTypeToResolvedTypeConverter.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\7b40e7e BoundedReferenceType.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.matcher\src\org\aspectj\weaver\549d227 UnresolvedType.java
322039,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\multiIncremental\pr322039\base\src\p\6b35ea4 Azpect.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\multiIncremental\pr322039\base\src\q2\6b35ea4 Code.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\multiIncremental\pr117209\base\src\551b9ca Aspect.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs152\pr135068\9ffc63b A.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\ajdoc\testsrc\org\aspectj\tools\ajdoc\bbdd496 FullyQualifiedArgumentTest.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs153\pr161217\044542c AtAspectJAspect.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc161\11ebdd8 Ajc161Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\a39f595 PointcutExpression.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\bcel-builder\src\org\aspectj\apache\bcel\generic\6e6658a ClassGen.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\incremental\tools\dd88d21 MultiProjectIncrementalTests.java
322832,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc167\dc53b77 IntertypeTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs153\pr153845\70ae0f8 Aspect2.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\oxford\8c5d743 PR62475.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr99191\2da9b31 pr99191_3.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs153\pr159143\513564a DeclareMethodAnnotation.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\cc6e681 GenericsTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\decp\9052d5d AspectX.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\6eb77c5 GenericsTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\oxford\8c5d743 PR61768.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc161\11ebdd8 Ajc161Tests.java
321641,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\ajde\testdata\JarManifestTest\src\34dbb0c Main.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\pr71723\foo\dfb15c1 Foo.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\new\8b294d9 OddConstructors.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\runtime\src\org\aspectj\runtime\internal\6e155a6 CFlowStack.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs174\pr418129\2393bef Target4.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\026b272 OverridingInterfaceObjectMethod.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc151\f743fb2 Ajc151Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc152\26a8a86 Ajc152Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\new\binaryWarnings\src\app\9b30f9f Main.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\loadtime\testsrc\org\aspectj\bea\jvm\75afb31 JVMImpl.java
318397,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs167\pr293457\org\springmodules\cache\annotations\dc53b77 Cacheable.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr99191\2da9b31 pr99191_3.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr99191\2da9b31 pr99191_5.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr99191\2da9b31 pr99191_6.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr99191\2da9b31 pr99191_2.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr99191\2da9b31 pr99191_1.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr99191\2da9b31 pr99191_4.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\f06df41 pr113073.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\cache\9a3cc2b CacheBacking.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs153\pr153845\70ae0f8 Aspect2.java
317743,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.matcher\src\org\aspectj\weaver\767bb85 BindingScope.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs151\pr123901\693945f B.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs151\pr125475\693945f TestEmptyPointcutAtAspect.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.matcher\src\org\aspectj\weaver\patterns\767bb85 SimpleScope.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc151\f743fb2 Ajc151Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc151\693945f Ajc151Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\ajde\testsrc\org\aspectj\ajde\989aaf7 CompilerMessagesTest.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\ajde\testsrc\org\aspectj\ajde\bbd832b CompilerMessagesTest.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\bcel-builder\src\org\aspectj\apache\bcel\generic\6e6658a ClassGen.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs153\pr161217\044542c AtAspectJAspect.java
317139,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\knownfailures\d697649 KnownfailuresTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\33d8ee9 WeavingClassLoader.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs150\pr112476\case1\weaved\a7e13f1 SuperC.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\cache\9a3cc2b CacheStatistics.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\incremental\initialTests\classWAroundClosureRemoved\7d6b500 Main.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\78abc76 DeclareAnnotationTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\33d8ee9 GeneratedClassHandler.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.matcher\src\org\aspectj\weaver\tools\9a3cc2b GeneratedClassHandler.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\testsrc\org\aspectj\ajdt\internal\core\builder\b133299 AsmBuilderTest.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\java5\ataspectj\ataspectj\bugs\f239f2a NotAspect.java
314766,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\testsrc\org\aspectj\weaver\bcel\228fc8d ArgsWeaveTestCase.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\bcel\16a0abd BcelCflowStackFieldAdder.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\bcel\228fc8d BcelCflowStackFieldAdder.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\tools\522911e TypePatternMatcher.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\testsrc\org\aspectj\weaver\3f77e75 MemberTestCase15.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\knownfailures\d697649 KnownfailuresTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\compiler\lookup\db37189 EclipseAdvice.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\bcel\a4a9090 BcelAccessForInlineMunger.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\684c9c1 Checker.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\bcel\f24286d BcelWorld.java
314130,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\testdata\src1\ltw\33d8ee9 LTWPackageTest.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\ltw\522911e LTWeaver.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\ataspectj\794f9b5 AtAjLTWTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\ataspectj\76d7e83 AtAjLTWTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\ataspectj\12e6334 AtAjLTWTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc152\b166a7e Ajc152Tests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\ltw\7b831ff LTWTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\ataspectj\979124d AtAjLTWTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\ataspectj\f239f2a AtAjLTWTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\ataspectj\9edb4b6 AtAjLTWTests.java
314365,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\1e502f5 CflowConcrete.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\seven\lint\70b9ffd Main.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs153\pr158412\layering\e56a69a SystemArchitektur.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\2b8fa31 AjBuildManager.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs151\pr125475\693945f TestEmptyPointcutAtAspect.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\src\org\aspectj\systemtest\ajc150\78abc76 DeclareAnnotationTests.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\a4a9090 AjBuildManager.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\b133299 AjIncrementalImageBuilder.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\f503523 AjBuildManager.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\0a77939 AjBuildManager.java
311910,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs154\pr211674\9de03b7 Test.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs154\pr211674\9de03b7 Test2.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs153\pr161217\044542c AtAspectJAspect.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\moreInterfaceLibrary\model\3e59745 BusObj.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\model\d5e900d AsmRelationshipProvider.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\weaver\src\org\aspectj\weaver\model\3be69a2 AsmRelationshipProvider.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs151\pr125475\693945f TestEmptyPointcutAtAspect.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\testsrc\org\aspectj\ajdt\internal\compiler\batch\dbe1024 PartiallyExposedHierarchyTestCase.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\docs\sandbox\api-clients\org\aspectj\samples\df7fff4 AsmRelationshipMapExtensionTest.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs175\pr423257\dd88d21 AspectX.java
310144,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\ajde\testsrc\org\aspectj\ajde\5765d53 GenericsTest.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\f24286d AjBuildManager.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\0c83343 AjBuildManager.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\16a0abd AjBuildManager.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\f7508cf AjBuildManager.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs175\pr423257\dd88d21 AspectX.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\asm\src\org\aspectj\asm\df7fff4 IElementHandleProvider.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\906c849 AjBuildManager.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\compiler\lookup\db37189 EclipseAdvice.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\org.aspectj.ajdt.core\src\org\aspectj\ajdt\internal\core\builder\d5c2ead AjBuildManager.java
310704,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\asm\src\org\aspectj\asm\internal\9dca72e ProgramElement.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\asm\src\org\aspectj\asm\internal\a502da8 ProgramElement.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\asm\src\org\aspectj\asm\internal\7e40a60 ProgramElement.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\asm\src\org\aspectj\asm\7e40a60 IProgramElement.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\runtime\src\org\aspectj\runtime\reflect\3824b1c MethodSignatureImpl.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\runtime\src\org\aspectj\runtime\reflect\438e61c MethodSignatureImpl.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\runtime\src\org\aspectj\runtime\reflect\438e61c AdviceSignatureImpl.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\tests\bugs\ba41fae NewVoid.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\runtime\src\org\aspectj\runtime\reflect\3824b1c AdviceSignatureImpl.java,CIS580_Assignment_BugLocalization\sourceFile_aspectj\org.aspectj\asm\src\org\aspectj\asm\internal\df7fff4 ProgramElement.java
